Townships,Commodity,Year,Month,Arrivals_in_ton,Min_price($),Max_price($),Modal_price($),Date,County_name,State_name
Geneseo,Oats,2015,October,21.384814,156.8666667,160.08,159.08,2015-10,Tama,Iowa
Geneseo,Oats,2016,October,43.982169,83.97333333,88.6,87.54666667,2016-10,Tama,Iowa
Mosalem,Broilers,2014,November,188.935934,11.33333333,15.66666667,13.33333333,2014-11,Dubuque,Iowa
Geneseo,Broilers,2014,November,294.647463,12.22666667,14.26666667,13.34666667,2014-11,Tama,Iowa
Poland,Broilers,2014,December,332.015772,12.09333333,14.18666667,13.34666667,2014-12,Buena Vista,Iowa
Buchanan,Broilers,2014,November,4783.915169,11.81333333,15.92,13.34666667,2014-11,Cedar,Iowa
Howard,Oats,2014,October,5.732012,35.2,45.33333333,40.13333333,2014-10,Tama,Iowa
Howard,Oats,2016,October,0.330693,66.66666667,66.66666667,66.66666667,2016-10,Tama,Iowa
Howard,Soybeans,2016,October,4.850164,22.53333333,26.66666667,24.6,2016-10,Tama,Iowa
Howard,Corn,2014,October,42.879859,8.666666667,25.30666667,16.98666667,2014-10,Tama,Iowa
Howard,Corn,2015,October,216.273222,5.2,36.8,21,2015-10,Tama,Iowa
Howard,Corn,2016,October,69.335299,1.92,9.653333333,5.773333333,2016-10,Tama,Iowa
Concord,Broilers,2014,December,632.946402,13.22666667,13.38666667,13.34666667,2014-12,Dubuque,Iowa
Brayton,Broilers,2015,June,1.543234,13,14.33333333,13.36,2015-06,Audubon,Iowa
Oneida,Corn,2015,October,1033.746318,3.48,40.2,27.70666667,2015-10,Tama,Iowa
Oneida,Corn,2016,October,87.854107,2.453333333,9.266666667,5.066666667,2016-10,Tama,Iowa
Liberty,Broilers,2016,October,4594.207618,11.24,17.54666667,13.36,2016-10,Dubuque,Iowa
Eden,Broilers,2014,October,1319.795763,12.56,15.10666667,13.38666667,2014-10,Benton,Iowa
Liberty,Broilers,2014,October,617.183369,11.82666667,14.72,13.38666667,2014-10,Dubuque,Iowa
Indian Village,Oats,2014,October,0.110231,41.34666667,41.34666667,41.34666667,2014-10,Tama,Iowa
Indian Village,Corn,2016,October,52.580187,5.533333333,9.946666667,7.973333333,2016-10,Tama,Iowa
Indian Village,Dairy Products,2014,October,137.568288,3.253333333,16.49333333,9.386666667,2014-10,Tama,Iowa
Indian Village,Dairy Products,2015,October,219.690383,3.373333333,21.42666667,12.09333333,2015-10,Tama,Iowa
Indian Village,Dairy Products,2016,October,181.88115,2.76,10.69333333,7.506666667,2016-10,Tama,Iowa
Lee,Broilers,2014,December,296.300928,12.73333333,14.06666667,13.4,2014-12,Buena Vista,Iowa
Hayes,Broilers,2015,May,701.06916,12.58666667,14.22666667,13.41333333,2015-05,Buena Vista,Iowa
Providence,Broilers,2015,February,2.645544,12.22666667,15.10666667,13.44,2015-02,Buena Vista,Iowa
Perry,Oats,2014,October,0.220462,43.73333333,50.66666667,48,2014-10,Tama,Iowa
Perry,Oats,2015,October,0.220462,53.33333333,82,60,2015-10,Tama,Iowa
St. Johns,Broilers,2014,November,27.337288,13.18666667,13.70666667,13.45333333,2014-11,Iowa,Iowa
Franklin,Hogs,2015,September,636.584025,6.066666667,9.733333333,7.68,2015-09,Decatur,Iowa
Salth Creek,Corn,2014,October,4.078547,6,22.08,20.08,2014-10,Tama,Iowa
Salth Creek,Corn,2015,October,2205.612079,6.426666667,48.85333333,31.21333333,2015-10,Tama,Iowa
Salth Creek,Corn,2016,October,436.184067,1.56,12.38666667,7.066666667,2016-10,Tama,Iowa
Salth Creek,Dairy Products,2014,October,25.683823,2.106666667,15,10.66666667,2014-10,Tama,Iowa
Salth Creek,Dairy Products,2015,October,57.209889,4.773333333,19.17333333,11.66666667,2015-10,Tama,Iowa
Salth Creek,Dairy Products,2016,October,63.272594,2.466666667,11.17333333,6.866666667,2016-10,Tama,Iowa
Linton,Broilers,2015,July,24.801975,12.41333333,14.53333333,13.48,2015-07,Allamakee,Iowa
Dodge,Broilers,2014,December,73.634308,13.4,13.56,13.48,2014-12,Dubuque,Iowa
Tama,Chicken Eggs,2014,October,1802.717774,28.97333333,76.81333333,50.89333333,2014-10,Tama,Iowa
Tama,Chicken Eggs,2015,October,1183.88094,28.18666667,72.28,46.02666667,2015-10,Tama,Iowa
Tama,Chicken Eggs,2016,October,973.449961,28.33333333,70.02666667,40.24,2016-10,Tama,Iowa
Tama,Oats,2014,October,0.661386,62.4,63.33333333,63.33333333,2014-10,Tama,Iowa
Tama,Oats,2015,October,1.322772,125.2533333,128.4533333,125.2533333,2015-10,Tama,Iowa
Tama,Oats,2016,October,3.417161,75.54666667,77.88,76.21333333,2016-10,Tama,Iowa
Tama,Soybeans,2014,October,12.456103,39.30666667,42.34666667,41.81333333,2014-10,Tama,Iowa
Tama,Soybeans,2015,October,12.015179,46.28,51.12,49.78666667,2015-10,Tama,Iowa
Tyrone,Hogs,2015,December,98.766976,4.893333333,10.66666667,7.826666667,2015-12,Monroe,Iowa
Belmont,Hogs,2015,April,0.330693,6.666666667,9.333333333,8,2015-04,Warren,Iowa
Belmont,Hogs,2015,March,1.984158,6.666666667,9.44,8.066666667,2015-03,Warren,Iowa
Tama,Corn,2014,October,20666.76927,1.493333333,32.28,15.56,2014-10,Tama,Iowa
Tama,Corn,2015,October,58062.96671,2.506666667,51.82666667,20.10666667,2015-10,Tama,Iowa
Tama,Corn,2016,October,32415.29948,1.333333333,16.28,6.96,2016-10,Tama,Iowa
Tama,Turkeys,2015,October,911.059215,4,16,11.33333333,2015-10,Tama,Iowa
Tama,Hay,2014,October,444.561623,1.333333333,8,5.333333333,2014-10,Tama,Iowa
Tama,Dairy Products,2014,October,1322.882231,1.88,15.18666667,9.626666667,2014-10,Tama,Iowa
Tama,Dairy Products,2015,October,2463.66285,2.72,28.10666667,14.97333333,2015-10,Tama,Iowa
Tama,Dairy Products,2016,October,1448.104647,2.36,11.84,5.84,2016-10,Tama,Iowa
Buckingham,Oats,2015,September,0.220462,125.4666667,125.4666667,125.4666667,2015-09,Tama,Iowa
Homer,Broilers,2014,December,450.183404,12.42666667,14.64,13.49333333,2014-12,Benton,Iowa
Maple Valley,Broilers,2015,April,9.590097,12.46666667,14.50666667,13.49333333,2015-04,Buena Vista,Iowa
Franklin,Hogs,2015,June,966.72587,6.106666667,10.10666667,8.066666667,2015-06,Decatur,Iowa
Franklin,Hogs,2015,August,677.92065,6.906666667,9.866666667,8.306666667,2015-08,Decatur,Iowa
Carlton,Corn,2014,September,277.892351,16,25.81333333,21.61333333,2014-09,Tama,Iowa
Carlton,Corn,2015,September,83.77556,27.76,62.50666667,62.2,2015-09,Tama,Iowa
Carlton,Corn,2016,September,69.44553,3.933333333,10.04,7.573333333,2016-09,Tama,Iowa
Carlton,Turkeys,2015,September,165.3465,0.053333333,0.08,0.08,2015-09,Tama,Iowa
Carlton,Turkeys,2016,September,352.7392,0.04,0.066666667,0.053333333,2016-09,Tama,Iowa
Carlton,Dairy Products,2014,September,29.321446,18.18666667,28.76,22.81333333,2014-09,Tama,Iowa
Carlton,Dairy Products,2015,September,27.778212,10.33333333,15.08,15.08,2015-09,Tama,Iowa
Carlton,Dairy Products,2016,September,26.786133,6.56,13.12,10.14666667,2016-09,Tama,Iowa
Lee,Broilers,2015,May,43.541245,12.50666667,14.50666667,13.50666667,2015-05,Buena Vista,Iowa
Lime City,Broilers,2014,October,0.661386,13.53333333,13.53333333,13.53333333,2014-10,Cedar,Iowa
Plato,Broilers,2014,October,381.178798,12.38666667,15.04,13.53333333,2014-10,Cedar,Iowa
Clark,Oats,2014,September,97.444204,52.56,57.88,55.22666667,2014-09,Tama,Iowa
Clark,Oats,2015,September,21.825738,100.5733333,108.8666667,104.76,2015-09,Tama,Iowa
Clark,Oats,2016,September,79.697013,77.46666667,83.16,80.46666667,2016-09,Tama,Iowa
Franklin,Hogs,2015,July,812.40247,6.506666667,10.58666667,8.306666667,2015-07,Decatur,Iowa
Clark,Corn,2014,September,145.615151,2,23.68,16.66666667,2014-09,Tama,Iowa
Clark,Turkeys,2014,September,231.4851,6,10.66666667,8,2014-09,Tama,Iowa
Clark,Turkeys,2015,September,363.7623,11.10666667,22.22666667,16.89333333,2015-09,Tama,Iowa
Clark,Turkeys,2016,September,71.65015,13.33333333,26.66666667,20,2016-09,Tama,Iowa
Clark,Hay,2014,September,66.1386,2.666666667,5.333333333,4,2014-09,Tama,Iowa
Clark,Hay,2016,September,209.549131,7,11.33333333,9.226666667,2016-09,Tama,Iowa
Clark,Dairy Products,2014,September,15.873264,0.88,1.533333333,1.2,2014-09,Tama,Iowa
Clark,Dairy Products,2015,September,10.251483,0.266666667,0.666666667,0.506666667,2015-09,Tama,Iowa
Clark,Dairy Products,2016,September,29.431677,3.373333333,8.36,4.586666667,2016-09,Tama,Iowa
Eden,Broilers,2016,October,1754.87752,12.17333333,16.13333333,13.56,2016-10,Benton,Iowa
St. Johns,Broilers,2015,February,3.968316,13.58666667,13.58666667,13.58666667,2015-02,Iowa,Iowa
Lee,Broilers,2015,February,54.564345,12.93333333,14.26666667,13.6,2015-02,Buena Vista,Iowa
Columbia,Oats,2014,September,2.755775,53,53,53,2014-09,Tama,Iowa
Columbia,Oats,2015,September,0.110231,84,84,84,2015-09,Tama,Iowa
Columbia,Soybeans,2014,September,6.062705,40.89333333,42.57333333,42.46666667,2014-09,Tama,Iowa
Columbia,Soybeans,2015,September,16.424419,43.81333333,44.90666667,44.42666667,2015-09,Tama,Iowa
Columbia,Soybeans,2016,September,11.794717,39.97333333,43.18666667,41.98666667,2016-09,Tama,Iowa
Jackson,Broilers,2016,October,9.038942,13.6,13.6,13.6,2016-10,Iowa,Iowa
Homer,Broilers,2014,November,860.90411,12.09333333,14.94666667,13.61333333,2014-11,Benton,Iowa
Morgan,Broilers,2014,December,19.621118,12.42666667,14.24,13.61333333,2014-12,Decatur,Iowa
Geneseo,Oats,2014,September,55.446193,65.16,68.36,67.69333333,2014-09,Tama,Iowa
Geneseo,Oats,2015,September,53.131342,130.0933333,132.9733333,132.5733333,2015-09,Tama,Iowa
Geneseo,Oats,2016,September,273.703573,85.25333333,91.04,89.12,2016-09,Tama,Iowa
Williamson,Broilers,2015,February,1.984158,14,15.33333333,13.66666667,2015-02,Adams,Iowa
Newell,Broilers,2014,December,567.579419,12.14666667,14.17333333,13.66666667,2014-12,Buena Vista,Iowa
Hayes,Broilers,2015,January,32.407914,12.53333333,14.53333333,13.66666667,2015-01,Buena Vista,Iowa
Barnes,Broilers,2015,March,4.40924,13.2,14.2,13.66666667,2015-03,Buena Vista,Iowa
Howard,Oats,2014,September,9.92079,43.05333333,46.24,44.65333333,2014-09,Tama,Iowa
Howard,Oats,2015,September,3.968316,60.66666667,66.69333333,63.68,2015-09,Tama,Iowa
Howard,Corn,2014,September,8.157094,7.56,22.77333333,15.16,2014-09,Tama,Iowa
Howard,Corn,2015,September,55.556424,16.17333333,47.66666667,31.93333333,2015-09,Tama,Iowa
Howard,Corn,2016,September,41.336625,1.813333333,8.906666667,5.36,2016-09,Tama,Iowa
Washington,Broilers,2014,November,3.747854,13.66666667,13.66666667,13.66666667,2014-11,Buena Vista,Iowa
Monroe,Broilers,2015,June,1.763696,13.66666667,13.66666667,13.66666667,2015-06,Madison,Iowa
Oneida,Corn,2015,September,117.616477,21.68,52.94666667,41.36,2015-09,Tama,Iowa
Oneida,Corn,2016,September,11.133331,3.506666667,7.533333333,5.333333333,2016-09,Tama,Iowa
Lee,Broilers,2015,January,98.215821,12.66666667,14.74666667,13.70666667,2015-01,Buena Vista,Iowa
Canton,Broilers,2015,October,4141.047977,11.93333333,12.78666667,13.72,2015-10,Benton,Iowa
Geneseo,Broilers,2014,December,54.895038,12.56,14.28,13.73333333,2014-12,Tama,Iowa
Indian Village,Oats,2014,September,0.330693,47.12,47.12,47.12,2014-09,Tama,Iowa
Indian Village,Oats,2016,September,0.110231,60.02666667,60.02666667,60.02666667,2016-09,Tama,Iowa
Indian Village,Corn,2016,September,6.944553,4.92,8.186666667,6.853333333,2016-09,Tama,Iowa
Indian Village,Dairy Products,2014,September,136.465978,3.973333333,20.10666667,11.73333333,2014-09,Tama,Iowa
Indian Village,Dairy Products,2015,September,178.57422,2.613333333,12.53333333,6.8,2015-09,Tama,Iowa
Indian Village,Dairy Products,2016,September,145.174227,1.866666667,8.6,5.973333333,2016-09,Tama,Iowa
Newell,Broilers,2015,February,51.588108,13.49333333,14.88,13.74666667,2015-02,Buena Vista,Iowa
St. Johns,Broilers,2014,December,26.345209,13.30666667,14.18666667,13.74666667,2014-12,Iowa,Iowa
Maine,Broilers,2014,October,354.392665,11.54666667,15.74666667,13.74666667,2014-10,Linn,Iowa
Perry,Oats,2014,September,0.661386,36.66666667,54.04,38.66666667,2014-09,Tama,Iowa
Florence,Broilers,2015,October,281.640205,13.4,14.73333333,13.76,2015-10,Benton,Iowa
Washington,Broilers,2015,May,5.842243,13.30666667,14.2,13.76,2015-05,Buena Vista,Iowa
Benton,Hogs,2015,August,1476.985169,7.533333333,9.613333333,8.573333333,2015-08,Benton,Iowa
Salth Creek,Corn,2014,September,117.506246,5.653333333,27.69333333,22.62666667,2014-09,Tama,Iowa
Salth Creek,Corn,2015,September,224.761009,18.21333333,64.49333333,45.65333333,2015-09,Tama,Iowa
Salth Creek,Corn,2016,September,373.021704,0.88,10.70666667,6.973333333,2016-09,Tama,Iowa
Salth Creek,Turkeys,2014,September,0.330693,13.33333333,50,16,2014-09,Tama,Iowa
Salth Creek,Dairy Products,2014,September,41.557087,3.413333333,20.09333333,13.04,2014-09,Tama,Iowa
Salth Creek,Dairy Products,2015,September,89.948496,2.906666667,11.85333333,7.933333333,2015-09,Tama,Iowa
Salth Creek,Dairy Products,2016,September,45.745865,2.266666667,7.44,4.973333333,2016-09,Tama,Iowa
Plato,Broilers,2014,November,1510.826086,11.84,16.96,13.76,2014-11,Cedar,Iowa
Penn,Broilers,2014,November,83.996022,13.08,14.45333333,13.76,2014-11,Madison,Iowa
Tama,Chicken Eggs,2014,September,2698.344649,28.8,76.42666667,51.12,2014-09,Tama,Iowa
Tama,Chicken Eggs,2015,September,1021.510677,28.57333333,75.41333333,48.6,2015-09,Tama,Iowa
Tama,Chicken Eggs,2016,September,1233.815583,29.54666667,73.45333333,42.76,2016-09,Tama,Iowa
Tama,Oats,2014,September,8.708249,59.86666667,62.56,61.92,2014-09,Tama,Iowa
Tama,Oats,2015,September,2.425082,114.5866667,119.2533333,118.8133333,2015-09,Tama,Iowa
Tama,Oats,2016,September,8.81848,81.56,81.56,81.56,2016-09,Tama,Iowa
Carl,Hogs,2015,July,52.359725,5.666666667,11.66666667,8.666666667,2015-07,Adams,Iowa
Monroe,Hogs,2015,May,1.322772,5.333333333,12,8.666666667,2015-05,Madison,Iowa
Tyrone,Hogs,2016,January,40.234315,5.333333333,12.66666667,8.666666667,2016-01,Monroe,Iowa
Tama,Corn,2014,September,13153.86523,1.373333333,31.78666667,15.89333333,2014-09,Tama,Iowa
Tama,Corn,2015,September,22270.18939,9.786666667,67.74666667,33.17333333,2015-09,Tama,Iowa
Tama,Corn,2016,September,18146.66814,1.333333333,15.06666667,6.2,2016-09,Tama,Iowa
Tama,Dairy Products,2014,September,3268.238919,1.946666667,22.86666667,12.49333333,2014-09,Tama,Iowa
Tama,Dairy Products,2015,September,3473.709503,1.68,13.50666667,7.453333333,2015-09,Tama,Iowa
Tama,Dairy Products,2016,September,4298.898769,1.946666667,8.613333333,4.666666667,2016-09,Tama,Iowa
Allen,Chicken Eggs,2015,April,38.360388,21.2,23.6,22.4,2015-04,Warren,Iowa
Allen,Chicken Eggs,2016,April,126.324726,29.09333333,48.77333333,39.64,2016-04,Warren,Iowa
Capel,Hogs,2015,May,7.495708,6.666666667,10.66666667,8.666666667,2015-05,Sioux,Iowa
Tyrone,Hogs,2016,February,80.46863,4.253333333,13.66666667,8.706666667,2016-02,Monroe,Iowa
Allen,Corn,2015,April,16.203957,20.22666667,25.25333333,22.29333333,2015-04,Warren,Iowa
Allen,Corn,2016,April,101.632982,16.25333333,20.50666667,18.13333333,2016-04,Warren,Iowa
Benton,Hogs,2015,March,1175.282922,7.786666667,10.24,8.893333333,2015-03,Benton,Iowa
Audubon,Hogs,2015,August,0.330693,8,10.66666667,9,2015-08,Audubon,Iowa
Belmont,Corn,2015,April,0.330693,10.66666667,18.66666667,14.66666667,2015-04,Warren,Iowa
Belmont,Corn,2016,April,3.968316,8.44,10.77333333,9.84,2016-04,Warren,Iowa
Belmont,Dairy Products,2015,April,0.330693,18.66666667,21.33333333,20,2015-04,Warren,Iowa
Belmont,Dairy Products,2016,April,1.322772,10,12.66666667,11.33333333,2016-04,Warren,Iowa
Jackson,Dairy Products,2015,April,0.330693,33.33333333,30.66666667,29.33333333,2015-04,Warren,Iowa
Liberty,Chicken Eggs,2016,April,425.932584,32.29333333,39.8,35.92,2016-04,Warren,Iowa
Little Sioux,Hogs,2015,April,17755.78902,7.333333333,14.22666667,9.053333333,2015-04,Iowa,Iowa
Liberty,Corn,2016,April,87.413183,13.04,14.34666667,13.41333333,2016-04,Warren,Iowa
Otter,Chicken Eggs,2016,April,530.652034,40.29333333,76.52,56.76,2016-04,Warren,Iowa
Carl,Hogs,2015,August,27.888443,6.666666667,11.56,9.226666667,2015-08,Adams,Iowa
Otter,Corn,2016,April,342.267255,11.77333333,20.22666667,15.56,2016-04,Warren,Iowa
Palmyra,Chicken Eggs,2016,April,293.765615,24.48,56.64,36.58666667,2016-04,Warren,Iowa
Quincy,Hogs,2015,April,161.708877,7.84,17.94666667,9.28,2015-04,Adams,Iowa
Palmyra,Corn,2016,April,27.55775,13,22.66666667,16.66666667,2016-04,Warren,Iowa
Allen,Chicken Eggs,2015,August,46.958406,27.73333333,33.86666667,30.66666667,2015-08,Warren,Iowa
Allen,Chicken Eggs,2016,August,82219.09828,30.49333333,43.49333333,33.37333333,2016-08,Warren,Iowa
Salth Creek,Hogs,2015,March,6.61386,3,12,9.333333333,2015-03,Tama,Iowa
Allen,Corn,2015,August,71.760381,27.33333333,37.33333333,32.33333333,2015-08,Warren,Iowa
Belmont,Chicken Eggs,2015,August,0.330693,30.66666667,32,31.33333333,2015-08,Warren,Iowa
Belmont,Chicken Eggs,2016,August,4.629702,31.90666667,56.81333333,45.4,2016-08,Warren,Iowa
Darwin,Hogs,2015,August,173.06267,8,10.66666667,9.333333333,2015-08,Adams,Iowa
Benton,Hogs,2015,May,1008.834112,8.106666667,10.44,9.333333333,2015-05,Benton,Iowa
Belmont,Corn,2015,August,296.962314,51.13333333,59.84,54.94666667,2015-08,Warren,Iowa
Belmont,Corn,2016,August,15.211878,8.28,10.37333333,9.44,2016-08,Warren,Iowa
Belmont,Turkeys,2016,August,0.330693,0.093333333,0.133333333,0.106666667,2016-08,Warren,Iowa
Belmont,Dairy Products,2015,August,209.108207,16.22666667,22.66666667,17.56,2015-08,Warren,Iowa
Belmont,Dairy Products,2016,August,6.61386,19.53333333,24.46666667,22.41333333,2016-08,Warren,Iowa
Jackson,Dairy Products,2015,August,45.745865,36.48,39.64,33.81333333,2015-08,Warren,Iowa
Jackson,Dairy Products,2016,August,18.959732,39.33333333,50.44,44,2016-08,Warren,Iowa
Liberty,Chicken Eggs,2015,August,533.738502,30.08,42.28,34.56,2015-08,Warren,Iowa
Liberty,Chicken Eggs,2016,August,863.439423,34.64,44.4,38.33333333,2016-08,Warren,Iowa
Gildden,Hogs,2015,April,134.48182,6.666666667,12,9.333333333,2015-04,Carroll,Iowa
Ewoldt,Hogs,2015,June,143.630993,8,12,9.333333333,2015-06,Carroll,Iowa
Liberty,Corn,2015,August,27.888443,49.36,52.12,50.25333333,2015-08,Warren,Iowa
Liberty,Corn,2016,August,62.170284,14.33333333,14.33333333,14.33333333,2016-08,Warren,Iowa
Otter,Chicken Eggs,2016,August,612.553667,41.8,76.97333333,60,2016-08,Warren,Iowa
Marion,Hogs,2015,April,521.39263,2.666666667,14.66666667,9.333333333,2015-04,Linn,Iowa
Otter,Corn,2016,August,522.49494,13.22666667,19.22666667,16.10666667,2016-08,Warren,Iowa
Palmyra,Chicken Eggs,2015,August,682.991276,25.41333333,54.57333333,36.65333333,2015-08,Warren,Iowa
Palmyra,Chicken Eggs,2016,August,1009.71596,29.53333333,46.13333333,34.82666667,2016-08,Warren,Iowa
Lovilia,Hogs,2015,April,72.75246,6.666666667,12,9.333333333,2015-04,Monroe,Iowa
Palmyra,Corn,2015,August,124.009875,37.28,64.28,48.72,2015-08,Warren,Iowa
Palmyra,Dairy Products,2015,August,212.415137,13.57333333,26.10666667,18.73333333,2015-08,Warren,Iowa
Allen,Chicken Eggs,2014,December,151.567625,19.56,28.25333333,24.18666667,2014-12,Warren,Iowa
Allen,Chicken Eggs,2015,December,81.681171,30.97333333,38.97333333,35.01333333,2015-12,Warren,Iowa
Melrose,Hogs,2015,March,1.212541,6.666666667,13.33333333,9.333333333,2015-03,Monroe,Iowa
Salth Creek,Hogs,2015,December,7.71617,8.666666667,9.333333333,9.333333333,2015-12,Tama,Iowa
Allen,Corn,2014,December,16.314188,19.10666667,29.18666667,24,2014-12,Warren,Iowa
Allen,Corn,2015,December,73.413846,21.13333333,27.52,24.38666667,2015-12,Warren,Iowa
Belmont,Chicken Eggs,2015,December,2.314851,33.14666667,40.57333333,35.42666667,2015-12,Warren,Iowa
Nassua,Hogs,2015,April,282.852746,7.56,11.25333333,9.413333333,2015-04,Sioux,Iowa
Benton,Hogs,2015,July,1465.631376,8.64,10.25333333,9.44,2015-07,Benton,Iowa
Belmont,Corn,2014,December,0.992079,15.56,22.22666667,18.89333333,2014-12,Warren,Iowa
Belmont,Corn,2015,December,11.574255,15.14666667,20.53333333,17.98666667,2015-12,Warren,Iowa
Belmont,Dairy Products,2014,December,0.661386,21.33333333,24,22.66666667,2014-12,Warren,Iowa
Belmont,Dairy Products,2015,December,6.61386,26.24,30.90666667,28.97333333,2015-12,Warren,Iowa
Jackson,Dairy Products,2014,December,4.629702,45.24,48.38666667,42.18666667,2014-12,Warren,Iowa
Jackson,Dairy Products,2015,December,40.454777,45.66666667,50.17333333,44.66666667,2015-12,Warren,Iowa
Liberty,Chicken Eggs,2014,December,34.17161,26.68,38.69333333,32.69333333,2014-12,Warren,Iowa
Liberty,Chicken Eggs,2015,December,986.56745,29.56,45.16,36.44,2015-12,Warren,Iowa
Capel,Hogs,2015,October,11.794717,16.53333333,12.66666667,9.6,2015-10,Sioux,Iowa
Benton,Hogs,2015,June,1452.734349,8.56,10.77333333,9.666666667,2015-06,Benton,Iowa
Liberty,Corn,2015,December,101.963675,19.56,19.96,19.66666667,2015-12,Warren,Iowa
Otter,Chicken Eggs,2015,December,704.817014,50.17333333,89.37333333,69.2,2015-12,Warren,Iowa
Benton,Hogs,2015,September,1333.243945,8.866666667,10.57333333,9.72,2015-09,Benton,Iowa
Otter,Corn,2015,December,336.425012,15.65333333,25.4,20.56,2015-12,Warren,Iowa
Palmyra,Chicken Eggs,2015,December,643.638809,25.08,55.29333333,36.30666667,2015-12,Warren,Iowa
Franklin,Hogs,2015,October,738.5477,8.133333333,12.08,9.746666667,2015-10,Decatur,Iowa
Palmyra,Corn,2015,December,97.00328,15.46666667,25.96,20.30666667,2015-12,Warren,Iowa
Palmyra,Dairy Products,2015,December,92.373578,12.92,25.66666667,18.84,2015-12,Warren,Iowa
Allen,Chicken Eggs,2015,February,49.052795,19.4,22.33333333,20.77333333,2015-02,Warren,Iowa
Allen,Chicken Eggs,2016,February,160.496336,29.01333333,41.33333333,34.94666667,2016-02,Warren,Iowa
